-0.0345104443612,1504439071000,-0.12473081243,1504439071000,0.15880977274,1504439071000,-0.0382370374162,1504439071000,-0.0678442302397,1504439071000,-0.0934909449234,1504439071000,0.191068144324,1504439071000,-0.0240021994243,1504439071000,-0.0258162593409,1504439071000,0.0142884464999,1504439071000,
-0.0188534522467,1504439072000,-0.0584718365899,1504439072000,0.128305839682,1504439072000,-0.0478239406539,1504439072000,0.0918555203076,1504439072000,0.0763198455108,1504439072000,-0.0289861022779,1504439072000,-0.116896392598,1504439072000,0.14027266034,1504439072000,0.194909873055,1504439072000,
0.085664756077,1504439073000,-0.133698754615,1504439073000,-0.00486203037262,1504439073000,-0.0117705611626,1504439073000,-0.00540669202096,1504439073000,0.160143592938,1504439073000,-0.017341035457,1504439073000,0.0432495770534,1504439073000,-0.0323164183922,1504439073000,0.0886788217552,1504439073000,
-0.0982139033512,1504439074000,0.0443471664156,1504439074000,-0.0343922516876,1504439074000,-0.0824378152803,1504439074000,0.117569443163,1504439074000,0.0299863893398,1504439074000,0.0460110240743,1504439074000,-0.240248100067,1504439074000,0.239497607746,1504439074000,0.0169807912976,1504439074000,
-0.0743648268252,1504439075000,-0.230060553615,1504439075000,0.134058349865,1504439075000,-0.0843807633833,1504439075000,-0.0496251937886,1504439075000,-0.154921049807,1504439075000,-0.137650388736,1504439075000,-0.077160676542,1504439075000,-0.0854272489284,1504439075000,0.12438304592,1504439075000,
-0.172180821488,1504439076000,0.158598260212,1504439076000,0.0221375775617,1504439076000,0.0262764747631,1504439076000,-0.0233992563817,1504439076000,-0.12949465478,1504439076000,-0.0781841526566,1504439076000,-0.0792562725114,1504439076000,-0.0566100025828,1504439076000,-0.15392518246,1504439076000,
-0.0607730132483,1504439077000,0.247339391598,1504439077000,0.123001186065,1504439077000,0.0837761958391,1504439077000,0.163120112971,1504439077000,0.00122555260528,1504439077000,0.0139917961096,1504439077000,0.0858216221436,1504439077000,0.0114334635807,1504439077000,0.114871632005,1504439077000,
0.0760057767315,1504439078000,-0.0828662843907,1504439078000,-0.0326668531887,1504439078000,0.035464513572,1504439078000,-0.11614841653,1504439078000,0.144848367628,1504439078000,-0.117197634761,1504439078000,-0.12132405935,1504439078000,0.133230783096,1504439078000,-0.0864524625448,1504439078000,
-0.0297859466751,1504439079000,-0.055361241403,1504439079000,0.0828838178476,1504439079000,0.143744335274,1504439079000,0.071378724956,1504439079000,-0.194185554489,1504439079000,-0.105688045494,1504439079000,0.0177400285605,1504439079000,0.0840269412522,1504439079000,-0.120899134526,1504439079000,
0.0591794451582,1504439080000,-0.0020146216353,1504439080000,0.0443495692356,1504439080000,0.217648157192,1504439080000,-0.0363633324974,1504439080000,0.233522704978,1504439080000,0.0526099057861,1504439080000,-0.0673559398746,1504439080000,-0.100672339677,1504439080000,-0.0643278482612,1504439080000,
-0.0401243131068,1504439081000,-0.0271386795325,1504439081000,0.0758997567452,1504439081000,-0.0591361284337,1504439081000,-0.0820261500935,1504439081000,-0.00673008511233,1504439081000,0.184574810106,1504439081000,-0.0413462057828,1504439081000,-0.0109045697448,1504439081000,-0.00395601761174,1504439081000,
-0.0470748896662,1504439082000,0.0676388874202,1504439082000,0.00791055995679,1504439082000,0.16074027455,1504439082000,0.0489566549335,1504439082000,0.0507350010356,1504439082000,0.11042965348,1504439082000,0.0102768885425,1504439082000,-0.0246932162401,1504439082000,-0.0900404643784,1504439082000,
-0.110793635421,1504439083000,-0.0510974774864,1504439083000,-0.0272313188871,1504439083000,0.0884510342458,1504439083000,-0.263841666682,1504439083000,0.0153384429988,1504439083000,0.0319147842014,1504439083000,0.170968671651,1504439083000,-0.0964005554358,1504439083000,0.0379421944147,1504439083000,
0.170772681202,1504439084000,0.163471996912,1504439084000,-0.0386661435981,1504439084000,-0.0130453335419,1504439084000,0.135916958632,1504439084000,-0.060196046713,1504439084000,0.0667996085622,1504439084000,-0.0333317763829,1504439084000,-0.172537943679,1504439084000,0.195272248722,1504439084000,
-0.202623223555,1504439085000,-0.134142991534,1504439085000,0.0352430477884,1504439085000,0.0462621017849,1504439085000,-0.119480040984,1504439085000,-0.107581332272,1504439085000,0.0267247618181,1504439085000,0.171906049098,1504439085000,-0.147304088196,1504439085000,-0.00576985425543,1504439085000,
0.194232251741,1504439086000,-0.0459582195279,1504439086000,0.177471553247,1504439086000,0.0681818902187,1504439086000,-0.164485516649,1504439086000,0.0541313504001,1504439086000,-0.0476642722613,1504439086000,-0.329467222349,1504439086000,0.0451269331797,1504439086000,-0.022750115666,1504439086000,
0.0372514748123,1504439087000,0.134672119319,1504439087000,-0.0733969265045,1504439087000,0.0345748625362,1504439087000,0.133317295435,1504439087000,-0.0878129189804,1504439087000,0.0845415013216,1504439087000,-0.0133759435815,1504439087000,-0.195428181021,1504439087000,-0.037163146284,1504439087000,
-0.109862641279,1504439088000,0.0795108201938,1504439088000,0.0679411534122,1504439088000,0.00574531680311,1504439088000,-0.118373908523,1504439088000,0.139713317761,1504439088000,-0.17242132768,1504439088000,0.0345177452689,1504439088000,-0.0632333636974,1504439088000,0.0906575709726,1504439088000,
